PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,CabinDeck,CabinNum,CabinSide,LastName
205,2.0,0.0,2.0,33.0,0.0,1062.0,12.0,182.0,1.0,0.0,4153.0,0,144,4.0,329.0,1.0,1683.0
206,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.0,1,144,4.0,329.0,1.0,1683.0
207,2.0,0.0,2.0,41.0,0.0,873.0,0.0,277.0,43.0,750.0,6115.0,0,144,4.0,329.0,1.0,1683.0
208,2.0,0.0,2.0,16.0,0.0,721.0,0.0,212.0,222.0,0.0,3508.0,0,144,4.0,329.0,1.0,1683.0
209,2.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6676.0,0,144,4.0,329.0,1.0,1683.0
210,2.0,0.0,2.0,20.0,0.0,939.0,0.0,0.0,11.0,0.0,3431.0,0,145,5.0,1165.0,1.0,1529.0
211,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.0,1,145,5.0,1165.0,1.0,572.0
212,2.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,1,145,4.0,440.0,1.0,1529.0
213,0.0,0.0,2.0,21.0,0.0,0.0,2.0,552.0,0.0,9.0,2923.0,0,146,6.0,1098.0,1.0,2006.0
214,2.0,0.0,2.0,32.0,1.0,176.0,0.0,5.0,929.0,0.0,1220.0,0,147,5.0,1176.0,1.0,1644.0
215,0.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,1,148,6.0,1131.0,0.0,1015.0
216,0.0,0.0,2.0,24.0,0.0,4.0,7.0,0.0,582.0,79.0,2358.0,0,149,5.0,1187.0,1.0,1809.0
217,2.0,0.0,2.0,30.0,0.0,85.0,0.0,1.0,947.0,0.0,4770.0,0,150,5.0,1198.0,1.0,1397.0
218,0.0,1.0,1.0,27.0,0.0,0.0,,0.0,0.0,0.0,5958.0,0,151,6.0,1109.0,1.0,95.0
219,2.0,0.0,2.0,32.0,0.0,56.0,0.0,239.0,874.0,0.0,7541.0,0,152,5.0,1209.0,1.0,2191.0
220,0.0,0.0,2.0,43.0,0.0,,669.0,0.0,0.0,0.0,4642.0,0,153,5.0,1265.0,0.0,1100.0
221,1.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,8188.0,1,154,1.0,112.0,0.0,6.0
222,2.0,0.0,2.0,37.0,0.0,522.0,0.0,0.0,92.0,284.0,2298.0,0,155,,,,1697.0
223,2.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6389.0,1,156,5.0,1287.0,0.0,515.0
224,1.0,,0.0,33.0,0.0,0.0,795.0,0.0,1222.0,779.0,132.0,0,157,4.0,112.0,0.0,591.0
225,,0.0,2.0,18.0,0.0,285.0,1.0,573.0,264.0,0.0,377.0,0,158,5.0,1220.0,1.0,1970.0
226,0.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4974.0,0,159,6.0,1120.0,1.0,349.0
227,2.0,1.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.0,1,160,,,,1766.0
228,2.0,1.0,0.0,14.0,,0.0,0.0,0.0,0.0,0.0,7832.0,1,160,5.0,1231.0,1.0,1766.0
229,1.0,0.0,0.0,46.0,0.0,0.0,1205.0,0.0,0.0,7.0,3397.0,1,161,2.0,1375.0,0.0,1690.0
230,1.0,0.0,2.0,33.0,0.0,0.0,84.0,655.0,483.0,1286.0,520.0,0,161,2.0,1375.0,0.0,1690.0
231,2.0,0.0,2.0,21.0,0.0,1176.0,0.0,265.0,27.0,0.0,5456.0,0,162,3.0,1596.0,0.0,1821.0
232,1.0,0.0,2.0,33.0,0.0,0.0,1.0,0.0,1293.0,763.0,3260.0,0,163,2.0,2.0,1.0,1895.0
233,0.0,1.0,1.0,47.0,0.0,,0.0,0.0,0.0,0.0,1440.0,0,164,6.0,1131.0,1.0,1160.0
234,,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,1,165,2.0,112.0,1.0,39.0
235,0.0,0.0,2.0,30.0,0.0,300.0,533.0,452.0,0.0,0.0,4859.0,0,166,5.0,1298.0,0.0,308.0
236,0.0,0.0,2.0,29.0,0.0,254.0,480.0,0.0,0.0,1.0,2139.0,0,167,6.0,1176.0,0.0,335.0
237,0.0,0.0,2.0,21.0,0.0,567.0,163.0,359.0,2.0,6.0,6424.0,1,168,5.0,1309.0,0.0,1934.0
238,1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1,169,0.0,1042.0,1.0,1327.0
239,2.0,0.0,0.0,21.0,0.0,1000.0,0.0,,0.0,0.0,2876.0,0,170,5.0,1253.0,1.0,165.0
240,2.0,1.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7207.0,1,170,5.0,1253.0,1.0,165.0
241,0.0,0.0,2.0,22.0,0.0,0.0,0.0,287.0,279.0,92.0,3038.0,0,171,5.0,1265.0,1.0,480.0
242,1.0,0.0,2.0,26.0,0.0,0.0,1319.0,0.0,740.0,1004.0,6967.0,0,172,4.0,647.0,1.0,1055.0
243,0.0,0.0,2.0,26.0,0.0,66.0,29.0,0.0,0.0,652.0,2382.0,0,173,5.0,1331.0,0.0,205.0
244,0.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5247.0,1,174,6.0,1187.0,0.0,1307.0
245,1.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,,0.0,2894.0,1,175,3.0,1596.0,1.0,961.0
246,0.0,0.0,2.0,13.0,0.0,117.0,0.0,0.0,619.0,1.0,4979.0,0,176,5.0,1276.0,1.0,1775.0
247,0.0,0.0,0.0,47.0,0.0,0.0,215.0,488.0,0.0,0.0,4914.0,1,177,5.0,1287.0,1.0,1570.0
248,0.0,0.0,2.0,63.0,0.0,0.0,25.0,126.0,0.0,821.0,1584.0,0,178,5.0,1364.0,0.0,784.0
249,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7566.0,1,179,3.0,1707.0,1.0,1424.0
250,0.0,0.0,0.0,50.0,0.0,44.0,1051.0,0.0,53.0,0.0,1405.0,1,180,5.0,1387.0,0.0,1259.0
251,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,706.0,,4503.0,0,181,,,,143.0
252,0.0,0.0,2.0,45.0,0.0,0.0,94.0,0.0,14.0,297.0,5320.0,0,181,6.0,1209.0,0.0,143.0
253,0.0,0.0,2.0,19.0,0.0,0.0,0.0,1005.0,0.0,0.0,2234.0,1,182,5.0,1408.0,0.0,1545.0
254,0.0,0.0,2.0,21.0,0.0,0.0,686.0,0.0,0.0,0.0,7939.0,1,183,5.0,1309.0,1.0,97.0
255,0.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4160.0,1,184,6.0,1220.0,0.0,1779.0
256,0.0,0.0,2.0,22.0,0.0,142.0,505.0,1.0,0.0,2.0,6743.0,1,184,5.0,1419.0,0.0,1779.0
257,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4751.0,1,185,4.0,647.0,0.0,1074.0
258,1.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3512.0,1,185,4.0,647.0,0.0,1074.0
259,0.0,0.0,0.0,57.0,0.0,3.0,805.0,29.0,158.0,13.0,1500.0,0,186,5.0,1430.0,0.0,1094.0
260,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7616.0,1,187,,,,213.0
261,1.0,0.0,2.0,28.0,0.0,0.0,458.0,32.0,6.0,887.0,139.0,0,187,1.0,220.0,0.0,213.0
262,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,667.0,3472.0,0,188,5.0,1320.0,1.0,562.0
263,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.0,1,189,2.0,220.0,1.0,1423.0
264,1.0,0.0,0.0,26.0,0.0,0.0,1286.0,0.0,790.0,244.0,7112.0,1,190,1.0,1485.0,1.0,673.0
265,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,1,190,1.0,1485.0,1.0,673.0
266,1.0,,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.0,1,190,1.0,1485.0,1.0,673.0
267,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,1,190,1.0,1485.0,1.0,673.0
268,1.0,0.0,2.0,40.0,0.0,0.0,1381.0,87.0,773.0,0.0,1569.0,1,191,3.0,2.0,1.0,235.0
269,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,,0.0,6263.0,1,192,1.0,1596.0,1.0,1736.0
270,0.0,0.0,2.0,24.0,0.0,90.0,2.0,862.0,17.0,0.0,2857.0,1,193,6.0,1231.0,0.0,816.0
271,1.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,1,194,0.0,1042.0,0.0,1886.0
272,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5314.0,0,195,,,,2211.0
273,0.0,0.0,2.0,23.0,0.0,0.0,0.0,15.0,0.0,861.0,4932.0,0,196,5.0,1452.0,0.0,1833.0
274,,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6085.0,1,197,6.0,1165.0,1.0,1141.0
275,1.0,0.0,2.0,28.0,0.0,0.0,351.0,0.0,974.0,1205.0,1122.0,0,198,4.0,846.0,1.0,77.0
276,1.0,0.0,0.0,23.0,0.0,0.0,455.0,0.0,20.0,1060.0,7355.0,0,199,2.0,1485.0,0.0,844.0
277,0.0,0.0,2.0,23.0,0.0,322.0,166.0,242.0,1.0,101.0,2372.0,0,200,4.0,920.0,1.0,666.0
278,0.0,0.0,2.0,18.0,0.0,0.0,0.0,874.0,0.0,0.0,5873.0,1,201,5.0,1364.0,1.0,971.0
279,0.0,0.0,2.0,18.0,0.0,854.0,0.0,154.0,6.0,0.0,1167.0,0,202,5.0,1376.0,1.0,220.0
280,1.0,0.0,2.0,67.0,0.0,,214.0,0.0,1203.0,228.0,5890.0,0,203,,,,488.0
281,0.0,0.0,1.0,60.0,0.0,7.0,426.0,1.0,0.0,4.0,1379.0,1,204,5.0,1463.0,0.0,1275.0
282,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,4424.0,1,204,6.0,1265.0,0.0,1275.0
283,0.0,0.0,0.0,49.0,0.0,297.0,0.0,0.0,295.0,0.0,4172.0,1,204,5.0,1463.0,0.0,1275.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,1,204,6.0,1265.0,0.0,1275.0
285,0.0,0.0,0.0,26.0,0.0,334.0,0.0,73.0,0.0,845.0,4651.0,0,205,6.0,1276.0,0.0,1155.0
286,,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1,206,6.0,1176.0,1.0,2093.0
287,1.0,0.0,2.0,24.0,0.0,0.0,1086.0,,164.0,0.0,3663.0,1,207,1.0,1707.0,1.0,1886.0
288,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,,1046.0,1,207,1.0,1707.0,1.0,1886.0
289,0.0,0.0,2.0,18.0,0.0,0.0,2.0,0.0,,0.0,1338.0,0,208,6.0,1198.0,1.0,154.0
290,0.0,0.0,2.0,21.0,0.0,0.0,5.0,3.0,0.0,,3203.0,0,208,6.0,1198.0,1.0,154.0
291,,0.0,2.0,59.0,1.0,776.0,0.0,201.0,0.0,0.0,6416.0,0,209,5.0,1387.0,1.0,84.0
292,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0,210,6.0,1209.0,1.0,187.0
293,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,0,211,6.0,1298.0,0.0,1000.0
294,0.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,0,212,6.0,1231.0,1.0,638.0
295,0.0,0.0,2.0,19.0,0.0,17.0,0.0,644.0,0.0,2.0,4213.0,1,213,,,,1427.0
296,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1,214,2.0,440.0,1.0,1861.0
297,1.0,0.0,2.0,32.0,0.0,234.0,1307.0,0.0,46.0,196.0,,1,214,2.0,440.0,1.0,
298,1.0,0.0,2.0,33.0,0.0,380.0,284.0,0.0,145.0,827.0,3795.0,0,214,2.0,440.0,1.0,1861.0
299,0.0,0.0,2.0,25.0,0.0,0.0,0.0,234.0,0.0,468.0,4950.0,0,215,5.0,1508.0,0.0,284.0
300,2.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6260.0,1,216,5.0,1519.0,0.0,1296.0
301,2.0,0.0,2.0,29.0,0.0,1252.0,2.0,203.0,886.0,0.0,7930.0,0,217,5.0,1398.0,1.0,1381.0
302,0.0,0.0,2.0,44.0,0.0,561.0,1.0,16.0,0.0,0.0,5408.0,0,218,5.0,1530.0,0.0,476.0
303,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3579.0,1,219,5.0,1408.0,1.0,1519.0
304,2.0,0.0,2.0,19.0,0.0,358.0,304.0,525.0,3.0,759.0,8246.0,1,219,5.0,1408.0,1.0,1519.0
305,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,219,5.0,1408.0,1.0,
306,0.0,1.0,2.0,18.0,0.0,0.0,0.0,,0.0,0.0,4062.0,1,220,6.0,1242.0,1.0,894.0
307,1.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6206.0,1,221,1.0,2.0,1.0,1561.0
308,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5101.0,0,222,6.0,1342.0,0.0,2152.0
309,0.0,0.0,1.0,31.0,0.0,119.0,0.0,0.0,257.0,706.0,5509.0,0,223,5.0,1552.0,0.0,1771.0
310,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0,224,4.0,943.0,1.0,1654.0
311,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5206.0,1,225,6.0,1364.0,0.0,369.0
312,2.0,0.0,2.0,27.0,0.0,373.0,0.0,888.0,0.0,0.0,1952.0,0,226,5.0,1419.0,1.0,1157.0
313,2.0,0.0,2.0,22.0,0.0,139.0,1114.0,195.0,3.0,0.0,7333.0,1,227,3.0,220.0,0.0,1234.0
314,2.0,,2.0,36.0,0.0,434.0,0.0,971.0,0.0,0.0,8179.0,1,227,,,,1234.0
315,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.0,1,228,6.0,1376.0,0.0,283.0
316,2.0,0.0,2.0,23.0,0.0,1079.0,0.0,1071.0,0.0,0.0,3906.0,0,229,5.0,1574.0,0.0,1959.0
317,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7860.0,1,230,,,,2131.0
318,1.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6225.0,1,231,1.0,549.0,0.0,864.0
319,0.0,0.0,2.0,41.0,0.0,,781.0,0.0,121.0,485.0,2542.0,0,232,5.0,1430.0,1.0,1280.0
320,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6694.0,1,233,6.0,1265.0,1.0,470.0
321,0.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0,1,233,6.0,1265.0,1.0,470.0
322,0.0,0.0,1.0,26.0,0.0,144.0,0.0,393.0,0.0,88.0,1603.0,0,234,5.0,1441.0,1.0,1579.0
323,0.0,0.0,2.0,15.0,0.0,314.0,196.0,33.0,0.0,111.0,2577.0,0,235,5.0,1452.0,1.0,1916.0
324,0.0,0.0,0.0,33.0,0.0,0.0,36.0,0.0,262.0,361.0,8054.0,1,236,5.0,1463.0,1.0,944.0
325,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,561.0,21.0,2073.0,0,237,6.0,1276.0,1.0,1081.0
326,2.0,0.0,2.0,26.0,0.0,1171.0,103.0,1090.0,15.0,4.0,6583.0,0,238,5.0,1619.0,0.0,1529.0
327,2.0,1.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1,238,5.0,1619.0,0.0,1529.0
328,0.0,0.0,2.0,24.0,0.0,0.0,0.0,488.0,171.0,58.0,8021.0,1,239,6.0,1298.0,1.0,1595.0
329,0.0,0.0,2.0,30.0,0.0,0.0,92.0,0.0,382.0,750.0,7739.0,0,240,5.0,1630.0,0.0,438.0
330,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,1,241,5.0,1641.0,0.0,628.0
331,0.0,0.0,2.0,24.0,0.0,0.0,5.0,0.0,1085.0,0.0,,0,242,5.0,1652.0,0.0,
332,0.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,0,243,6.0,1398.0,0.0,1282.0
333,0.0,0.0,2.0,20.0,0.0,0.0,0.0,466.0,0.0,218.0,5168.0,0,244,4.0,954.0,0.0,2108.0
334,0.0,0.0,2.0,22.0,0.0,116.0,0.0,646.0,6.0,0.0,3102.0,1,245,6.0,1309.0,1.0,1904.0
335,1.0,0.0,0.0,63.0,0.0,0.0,744.0,0.0,170.0,1265.0,8264.0,0,246,2.0,549.0,1.0,673.0
336,1.0,0.0,0.0,18.0,0.0,17.0,199.0,4.0,1236.0,573.0,1298.0,0,247,1.0,112.0,1.0,1550.0
337,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5301.0,1,247,1.0,112.0,1.0,1550.0
338,1.0,0.0,2.0,79.0,0.0,1250.0,217.0,7.0,1064.0,1023.0,5870.0,0,247,1.0,112.0,1.0,1550.0
339,1.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5777.0,1,247,1.0,112.0,1.0,1550.0
340,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6311.0,1,247,1.0,112.0,1.0,1550.0
341,1.0,0.0,2.0,33.0,0.0,0.0,1066.0,6.0,795.0,760.0,7154.0,0,247,1.0,112.0,1.0,1550.0
342,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,247,1.0,112.0,1.0,1550.0
343,0.0,0.0,2.0,31.0,0.0,190.0,0.0,487.0,0.0,161.0,1385.0,1,248,6.0,1408.0,0.0,1354.0
344,1.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8462.0,1,249,,,,786.0
345,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5539.0,1,250,1.0,647.0,0.0,1372.0
346,1.0,1.0,0.0,38.0,0.0,0.0,0.0,,0.0,0.0,817.0,1,250,1.0,647.0,0.0,1372.0
347,,0.0,,23.0,0.0,306.0,0.0,0.0,4.0,326.0,1201.0,0,251,6.0,1419.0,0.0,732.0
348,0.0,0.0,2.0,28.0,0.0,82.0,589.0,0.0,1157.0,137.0,6242.0,0,252,6.0,1320.0,1.0,2119.0
349,0.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,0,252,6.0,1320.0,1.0,2119.0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.0,1,253,6.0,1331.0,1.0,1849.0
351,0.0,0.0,2.0,14.0,0.0,3.0,0.0,709.0,25.0,0.0,2697.0,1,253,6.0,1331.0,1.0,1849.0
352,0.0,0.0,2.0,23.0,0.0,13.0,570.0,0.0,0.0,126.0,7471.0,0,254,6.0,1430.0,0.0,1146.0
353,0.0,1.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0,255,6.0,1441.0,0.0,1305.0
354,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2973.0,0,256,6.0,1342.0,1.0,1978.0
355,0.0,0.0,2.0,18.0,0.0,339.0,44.0,322.0,0.0,0.0,2586.0,0,257,4.0,965.0,0.0,1786.0
356,1.0,0.0,1.0,27.0,1.0,69.0,1357.0,0.0,0.0,738.0,2052.0,1,258,2.0,1707.0,0.0,497.0
357,0.0,0.0,2.0,48.0,0.0,0.0,107.0,0.0,900.0,0.0,8127.0,0,259,4.0,976.0,0.0,342.0
358,1.0,0.0,0.0,31.0,1.0,0.0,1464.0,462.0,1288.0,1221.0,5524.0,0,260,1.0,749.0,0.0,965.0
359,1.0,0.0,0.0,61.0,0.0,1.0,476.0,0.0,1165.0,1.0,3647.0,0,260,1.0,749.0,0.0,965.0
360,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,1,261,6.0,1364.0,1.0,1726.0
361,2.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3534.0,1,262,5.0,1474.0,1.0,1303.0
362,2.0,0.0,2.0,22.0,0.0,28.0,349.0,36.0,1258.0,3.0,8088.0,0,263,3.0,329.0,1.0,2039.0
363,2.0,0.0,2.0,30.0,1.0,794.0,0.0,0.0,0.0,0.0,5150.0,0,264,3.0,440.0,1.0,1546.0
364,2.0,0.0,2.0,30.0,0.0,1030.0,0.0,0.0,13.0,0.0,6127.0,0,264,3.0,440.0,1.0,1546.0
365,,1.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,7582.0,1,265,3.0,549.0,1.0,1768.0
366,2.0,0.0,2.0,43.0,1.0,309.0,674.0,0.0,0.0,2.0,6394.0,1,266,3.0,329.0,0.0,2137.0
367,0.0,0.0,0.0,17.0,0.0,172.0,,0.0,289.0,7.0,2206.0,0,267,5.0,1696.0,0.0,731.0
368,0.0,0.0,2.0,23.0,0.0,,21.0,0.0,0.0,945.0,2088.0,0,268,6.0,1474.0,0.0,1330.0
369,0.0,0.0,2.0,20.0,0.0,0.0,379.0,0.0,5.0,211.0,5167.0,0,268,5.0,1708.0,0.0,1330.0
370,0.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.0,0,268,6.0,1474.0,0.0,1330.0
371,2.0,0.0,2.0,35.0,0.0,828.0,109.0,52.0,0.0,0.0,2045.0,0,269,4.0,987.0,0.0,192.0
372,2.0,0.0,2.0,31.0,0.0,0.0,0.0,806.0,2.0,0.0,5402.0,0,270,5.0,1497.0,1.0,1040.0
373,0.0,0.0,0.0,21.0,0.0,0.0,143.0,0.0,472.0,0.0,7914.0,0,271,5.0,1508.0,1.0,1722.0
374,0.0,0.0,2.0,16.0,0.0,559.0,0.0,100.0,137.0,0.0,1070.0,0,272,5.0,1718.0,0.0,1756.0
375,1.0,0.0,2.0,60.0,0.0,0.0,1401.0,1101.0,908.0,0.0,977.0,1,273,2.0,112.0,0.0,1647.0
376,0.0,0.0,2.0,18.0,0.0,0.0,149.0,0.0,320.0,60.0,2674.0,0,274,5.0,1729.0,0.0,1932.0
377,0.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.0,0,275,6.0,1376.0,1.0,1545.0
378,1.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4923.0,1,276,1.0,846.0,0.0,1560.0
379,1.0,0.0,0.0,22.0,0.0,0.0,771.0,0.0,1246.0,822.0,5642.0,0,276,1.0,846.0,0.0,2070.0
380,1.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2778.0,1,276,1.0,846.0,0.0,2070.0
381,1.0,0.0,2.0,,0.0,8.0,1208.0,0.0,13.0,57.0,7413.0,1,277,1.0,920.0,0.0,1635.0
382,2.0,0.0,2.0,37.0,0.0,809.0,2.0,26.0,34.0,1.0,1217.0,0,278,5.0,1773.0,0.0,704.0
383,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.0,1,278,5.0,1773.0,0.0,704.0
384,2.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6545.0,1,278,5.0,1773.0,0.0,704.0
385,1.0,0.0,2.0,31.0,0.0,358.0,,1108.0,467.0,643.0,259.0,1,279,4.0,998.0,0.0,639.0
386,1.0,0.0,2.0,29.0,0.0,0.0,1259.0,0.0,584.0,1103.0,1662.0,1,280,2.0,647.0,1.0,394.0
387,1.0,0.0,0.0,20.0,0.0,2.0,1460.0,0.0,2.0,213.0,95.0,1,281,0.0,1264.0,1.0,1059.0
388,1.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7520.0,1,281,0.0,1264.0,1.0,1059.0
389,0.0,0.0,2.0,29.0,0.0,0.0,732.0,0.0,16.0,0.0,2650.0,1,282,5.0,1541.0,1.0,1098.0
390,2.0,1.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.0,1,283,5.0,1784.0,0.0,1299.0
391,2.0,0.0,2.0,17.0,0.0,961.0,10.0,0.0,0.0,0.0,1478.0,0,284,5.0,1552.0,1.0,1149.0
392,1.0,,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.0,1,285,1.0,932.0,0.0,1364.0
393,1.0,0.0,2.0,47.0,0.0,4.0,672.0,0.0,1103.0,1136.0,5858.0,0,285,1.0,932.0,0.0,1364.0
394,2.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,6727.0,1,286,5.0,1563.0,1.0,1602.0
395,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1,287,6.0,1398.0,1.0,2181.0
396,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6848.0,1,288,6.0,1408.0,1.0,981.0
397,0.0,0.0,1.0,56.0,0.0,46.0,11.0,0.0,511.0,0.0,4975.0,0,288,6.0,1408.0,1.0,981.0
398,0.0,0.0,2.0,39.0,0.0,332.0,0.0,22.0,403.0,0.0,5200.0,0,289,5.0,1574.0,1.0,1447.0
399,0.0,0.0,1.0,40.0,0.0,7.0,0.0,678.0,26.0,0.0,2174.0,0,289,5.0,1574.0,1.0,1447.0
400,1.0,1.0,2.0,40.0,0.0,,0.0,0.0,0.0,0.0,2486.0,1,290,1.0,329.0,1.0,575.0
401,1.0,0.0,0.0,34.0,0.0,,1354.0,45.0,991.0,56.0,4123.0,0,291,2.0,329.0,0.0,2064.0
402,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,591.0,0.0,5068.0,0,292,5.0,1585.0,1.0,905.0
403,0.0,0.0,2.0,35.0,0.0,7.0,737.0,0.0,0.0,0.0,2652.0,0,293,5.0,1795.0,0.0,64.0
404,2.0,0.0,2.0,32.0,1.0,1139.0,355.0,101.0,0.0,0.0,1449.0,0,294,3.0,549.0,0.0,531.0
405,,0.0,2.0,26.0,1.0,1047.0,0.0,134.0,0.0,0.0,1866.0,0,294,5.0,1806.0,0.0,531.0
406,0.0,0.0,2.0,25.0,0.0,920.0,0.0,0.0,24.0,648.0,5089.0,0,295,5.0,1597.0,1.0,1237.0
407,,0.0,2.0,26.0,0.0,0.0,0.0,0.0,77.0,587.0,6609.0,0,295,4.0,987.0,1.0,1237.0
408,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.0,1,296,1.0,943.0,0.0,1858.0
409,0.0,0.0,2.0,22.0,0.0,9.0,0.0,654.0,0.0,0.0,3027.0,1,297,5.0,1608.0,1.0,1257.0
410,0.0,0.0,2.0,24.0,0.0,611.0,0.0,0.0,32.0,0.0,2607.0,0,298,4.0,1009.0,0.0,1006.0
